2024-09-06 16:19:26,416 INFO    StreamThr :3408334 [internal.py:wandb_internal():85] W&B internal server running at pid: 3408334, started at: 2024-09-06 16:19:26.415364
2024-09-06 16:19:31,859 DEBUG   SenderThread:3408334 [sender.py:send():391] send: files
2024-09-06 16:19:31,859 INFO    SenderThread:3408334 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-06 16:19:32,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: python_packages
2024-09-06 16:19:32,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:19:32,017 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: python_packages
2024-09-06 16:19:32,018 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:19:32,020 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:19:32,594 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/conda-environment.yaml
2024-09-06 16:19:32,594 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/wandb-metadata.json
2024-09-06 16:19:32,594 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/requirements.txt
2024-09-06 16:19:33,506 DEBUG   SenderThread:3408334 [sender.py:send():391] send: telemetry
2024-09-06 16:19:33,594 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:19:34,646 INFO    wandb-upload_0:3408334 [upload_job.py:push():130] Uploaded file /tmp/tmpbclzhugpwandb/8p64w390-wandb-metadata.json
2024-09-06 16:19:35,595 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:19:36,901 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:19:37,596 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:19:42,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:19:42,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:19:47,015 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:19:47,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:19:47,611 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:19:52,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:19:53,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:19:59,022 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:19:59,604 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/config.yaml
2024-09-06 16:20:02,015 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:20:02,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:20:02,058 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:20:04,614 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:07,606 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:20:10,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:12,018 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:20:15,018 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:17,015 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:20:17,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:20:20,527 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:22,017 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:20:26,018 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:28,644 DEBUG   SystemMonitor:3408334 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-06 16:20:28,648 DEBUG   SenderThread:3408334 [sender.py:send():391] send: stats
2024-09-06 16:20:31,650 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:32,016 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:20:32,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:20:32,058 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:20:33,616 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:20:36,697 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:42,019 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:42,019 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:20:43,620 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:20:45,620 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:20:47,015 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:20:47,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:20:47,574 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:52,018 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:20:53,020 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:20:55,624 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:20:58,650 DEBUG   SenderThread:3408334 [sender.py:send():391] send: stats
2024-09-06 16:20:58,651 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:02,016 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:21:02,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:21:02,062 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:21:04,063 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:05,643 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:21:10,020 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:12,018 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:21:15,171 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:15,673 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:21:17,015 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:21:17,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:21:17,674 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:21:19,676 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:21:20,550 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:22,019 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:21:26,021 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:28,653 DEBUG   SenderThread:3408334 [sender.py:send():391] send: stats
2024-09-06 16:21:31,654 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:32,016 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:21:32,016 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:21:32,058 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:21:37,020 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:42,019 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:21:42,021 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:47,016 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:21:47,017 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:21:47,618 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:49,705 INFO    Thread-12 :3408334 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/project/llm_evaluation/wandb/run-20240906_161926-mgq81lxb/files/output.log
2024-09-06 16:21:52,019 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:21:53,021 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:21:58,655 DEBUG   SenderThread:3408334 [sender.py:send():391] send: stats
2024-09-06 16:21:58,656 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:22:02,016 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: stop_status
2024-09-06 16:22:02,017 DEBUG   SenderThread:3408334 [sender.py:send_request():418] send_request: stop_status
2024-09-06 16:22:02,058 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-06 16:22:04,555 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
2024-09-06 16:22:10,021 DEBUG   HandlerThread:3408334 [handler.py:handle_request():158] handle_request: status_report
